Amplitude (LSB) - Signal,Time (us)
-12144,6.203125
-11933,6.204102
-11554,6.205078
-11155,6.206055
-10764,6.207031
-10293,6.208008
-9823,6.208984
-9257,6.209961
-8666,6.210938
-8116,6.211914
-7542,6.212891
-6923,6.213867
-6218,6.214844
-5412,6.215820
-4694,6.216797
-3892,6.217773
-3195,6.218750
-2453,6.219727
-1735,6.220703
-0849,6.221680
-0164,6.222656
00666,6.223633
01416,6.224609
02253,6.225586
03011,6.226562
03769,6.227539
04550,6.228516
05221,6.229492
05894,6.230469
06521,6.231445
07143,6.232422
07813,6.233398
08347,6.234375
08926,6.235352
09480,6.236328
09879,6.237305
10373,6.238281
10764,6.239258
11119,6.240234
11490,6.241211
11825,6.242188
11937,6.243164
12032,6.244141
12200,6.245117
12431,6.246094
12455,6.247070
12543,6.248047
12535,6.249023
12471,6.250000
12391,6.250977
11889,6.251953
11641,6.252930
11466,6.253906
11203,6.254883
10820,6.255859
10481,6.256836
10094,6.257812
09560,6.258789
09129,6.259766
08670,6.260742
08084,6.261719
07366,6.262695
06584,6.263672
06010,6.264648
05404,6.265625
04710,6.266602
04024,6.267578
03278,6.268555
02485,6.269531
01759,6.270508
01033,6.271484
00283,6.272461
-0451,6.273438
-1256,6.274414
-2014,6.275391
-2724,6.276367
-3378,6.277344
-4088,6.278320
-4846,6.279297
-5611,6.280273
-6233,6.281250
-6951,6.282227
-7661,6.283203
-8244,6.284180
-8834,6.285156
-9400,6.286133
-9903,6.287109
-10230,6.288086
-10636,6.289062
-10979,6.290039
-11342,6.291016
-11625,6.291992
-11929,6.292969
-12128,6.293945
-12351,6.294922
-12439,6.295898
-12447,6.296875
-12539,6.297852
-12491,6.298828
-12295,6.299805
-12272,6.300781
-12056,6.301758
-11873,6.302734
-11673,6.303711
-11442,6.304688
-11067,6.305664
-10660,6.306641
-10238,6.307617
-9775,6.308594
-9257,6.309570
-8742,6.310547
-8144,6.311523
-7629,6.312500
-6991,6.313477
-6429,6.314453
-5795,6.315430
-5089,6.316406
-4295,6.317383
-3585,6.318359
-2852,6.319336
-2110,6.320312
-1352,6.321289
-0638,6.322266
00132,6.323242
00937,6.324219
01743,6.325195
02445,6.326172
03139,6.327148
03873,6.328125
04614,6.329102
05392,6.330078
06122,6.331055
06704,6.332031
07302,6.333008
07901,6.333984
08507,6.334961
09001,6.335938
09520,6.336914
10070,6.337891
10533,6.338867
10844,6.339844
11235,6.340820
11554,6.341797
11889,6.342773
12048,6.343750
12136,6.344727
12288,6.345703
12327,6.346680
12423,6.347656
12559,6.348633
12431,6.349609
12319,6.350586
12208,6.351562
12000,6.352539
11761,6.353516
11394,6.354492
11131,6.355469
10836,6.356445
10389,6.357422
09986,6.358398
09440,6.359375
09021,6.360352
08495,6.361328
07976,6.362305
07254,6.363281
06545,6.364258
05891,6.365234
05189,6.366211
04455,6.367188
03801,6.368164
03035,6.369141
02293,6.370117
01527,6.371094
00762,6.372070
00024,6.373047
-0822,6.374023
-1519,6.375000
-2317,6.375977
-3119,6.376953
-3805,6.377930
-4547,6.378906
-5173,6.379883
-5902,6.380859
-6545,6.381836
-7207,6.382812
-7781,6.383789
-8347,6.384766
-8985,6.385742
-9464,6.386719
-9958,6.387695
-10349,6.388672
-10780,6.389648
-11091,6.390625
-11430,6.391602
-11753,6.392578
-12000,6.393555
-12168,6.394531
-12224,6.395508
-12431,6.396484
-12527,6.397461
-12503,6.398438
-12467,6.399414
-12351,6.400391
-12232,6.401367
-11984,6.402344
-11753,6.403320
-11586,6.404297
-11259,6.405273
-10804,6.406250
-10493,6.407227
-9990,6.408203
-9584,6.409180
-9049,6.410156
-8467,6.411133
-7885,6.412109
-7278,6.413086
-6640,6.414062
-5942,6.415039
-5392,6.416016
-4511,6.416992
-3845,6.417969
-3147,6.418945
-2389,6.419922
-1711,6.420898
-0913,6.421875
-0219,6.422852
00626,6.423828
01344,6.424805
02102,6.425781
02836,6.426758
03625,6.427734
04291,6.428711
04989,6.429688
05667,6.430664
06313,6.431641
06760,6.432617
07669,6.433594
08499,6.434570
08906,6.435547
09296,6.436523
09847,6.437500
10397,6.438477
10660,6.439453
11131,6.440430
11354,6.441406
11610,6.442383
11893,6.443359
12160,6.444336
12503,6.445312
12543,6.446289
12571,6.447266
12559,6.448242
12535,6.449219
12415,6.450195
12272,6.451172
12144,6.452148
11777,6.453125
11458,6.454102
11279,6.455078
10955,6.456055
10581,6.457031
10166,6.458008
09615,6.458984
09073,6.459961
08419,6.460938
07897,6.461914
07398,6.462891
06768,6.463867
06066,6.464844
05484,6.465820
04806,6.466797
04088,6.467773
03418,6.468750
02628,6.469727
01791,6.470703
01009,6.471680
00243,6.472656
-0451,6.473633
-1232,6.474609
-1926,6.475586
-2740,6.476562
-3442,6.477539
-4184,6.478516
-4965,6.479492
-5583,6.480469
-6321,6.481445
-6983,6.482422
-7605,6.483398
-8259,6.484375
-8746,6.485352
-9257,6.486328
-9775,6.487305
-10214,6.488281
-10708,6.489258
-11023,6.490234
-11362,6.491211
-11689,6.492188
-11933,6.493164
-12144,6.494141
-12232,6.495117
-12303,6.496094
-12479,6.497070
-12431,6.498047
-12407,6.499023
-12335,6.500000
-12236,6.500977
-12136,6.501953
-11865,6.502930
-11665,6.503906
-11322,6.504883
-10959,6.505859
-10609,6.506836
-10166,6.507812
-9767,6.508789
-9229,6.509766
-8750,6.510742
-8188,6.511719
-7653,6.512695
-6999,6.513672
-6281,6.514648
-5587,6.515625
-4969,6.516602
-4144,6.517578
-3450,6.518555
-2708,6.519531
-2038,6.520508
-1216,6.521484
-0467,6.522461
00211,6.523438
01061,6.524414
01807,6.525391
02505,6.526367
03266,6.527344
04048,6.528320
04622,6.529297
05340,6.530273
06018,6.531250
06640,6.532227
07207,6.533203
07753,6.534180
08427,6.535156
08985,6.536133
09432,6.537109
09958,6.538086
10421,6.539062
10756,6.540039
11031,6.541016
11362,6.541992
11665,6.542969
11921,6.543945
12168,6.544922
12264,6.545898
12327,6.546875
12439,6.547852
12435,6.548828
12351,6.549805
12064,6.550781
11881,6.551758
11753,6.552734
11602,6.553711
11275,6.554688
11067,6.555664
10680,6.556641
10210,6.557617
09727,6.558594
09185,6.559570
08686,6.560547
08136,6.561523
07486,6.562500
06919,6.563477
06233,6.564453
05508,6.565430
04882,6.566406
04144,6.567383
03442,6.568359
02732,6.569336
01958,6.570312
01196,6.571289
00475,6.572266
-0395,6.573242
-1105,6.574219
-1854,6.575195
-2676,6.576172
-3378,6.577148
-3984,6.578125
-4762,6.579102
-5484,6.580078
-6106,6.581055
-6872,6.582031
-7518,6.583008
-8120,6.583984
-8682,6.584961
-9145,6.585938
-9735,6.586914
-10118,6.587891
-10589,6.588867
-10995,6.589844
-11330,6.590820
-11673,6.591797
-11921,6.592773
-12096,6.593750
-12284,6.594727
-12359,6.595703
-12511,6.596680
-12511,6.597656
-12455,6.598633
-12479,6.599609
-12367,6.600586
-12152,6.601562
-11869,6.602539
-11753,6.603516
-11490,6.604492
-11139,6.605469
-10796,6.606445
-10445,6.607422
-9946,6.608398
-9448,6.609375
-8906,6.610352
-8403,6.611328
-7913,6.612305
-7406,6.613281
-6760,6.614258
-6094,6.615234
-5380,6.616211
-4710,6.617188
-4056,6.618164
-3314,6.619141
-2513,6.620117
-1759,6.621094
-1113,6.622070
-0355,6.623047
00371,6.624023
01121,6.625000
01858,6.625977
02600,6.626953
03382,6.627930
04012,6.628906
04774,6.629883
05440,6.630859
06050,6.631836
06688,6.632812
07342,6.633789
07893,6.634766
08351,6.635742
08922,6.636719
09576,6.637695
09958,6.638672
10385,6.639648
10652,6.640625
11099,6.641602
11466,6.642578
11610,6.643555
11849,6.644531
12048,6.645508
12192,6.646484
12280,6.647461
12256,6.648438
12264,6.649414
12264,6.650391
12048,6.651367
11817,6.652344
11801,6.653320
11562,6.654297
11219,6.655273
10852,6.656250
10517,6.657227
10174,6.658203
09580,6.659180
09145,6.660156
08594,6.661133
08000,6.662109
07434,6.663086
06816,6.664062
06130,6.665039
05484,6.666016
04758,6.666992
04132,6.667969
03314,6.668945
02624,6.669922
01795,6.670898
01033,6.671875
00203,6.672852
-0534,6.673828
-1344,6.674805
-2078,6.675781
-2867,6.676758
-3657,6.677734
-4311,6.678711
-5109,6.679688
-5799,6.680664
-6377,6.681641
-7067,6.682617
-7741,6.683594
-8331,6.684570
-8890,6.685547
-9376,6.686523
-9895,6.687500
-10357,6.688477
-10880,6.689453
-11147,6.690430
-11466,6.691406
-11729,6.692383
-12032,6.693359
-12295,6.694336
-12447,6.695312
-12547,6.696289
-12662,6.697266
-12694,6.698242
-12718,6.699219
-12599,6.700195
-12519,6.701172
-12335,6.702148
-12120,6.703125
-11877,6.704102
-11530,6.705078
-11235,6.706055
-10876,6.707031
-10485,6.708008
-9982,6.708984
-9448,6.709961
-8937,6.710938
-8291,6.711914
-7773,6.712891
-7079,6.713867
-6529,6.714844
-5891,6.715820
-5109,6.716797
-4387,6.717773
-3633,6.718750
-2883,6.719727
-2142,6.720703
-1416,6.721680
-0538,6.722656
00283,6.723633
00945,6.724609
01803,6.725586
02548,6.726562
03266,6.727539
04016,6.728516
04750,6.729492
05504,6.730469
06114,6.731445
06792,6.732422
07414,6.733398
07964,6.734375
08590,6.735352
09201,6.736328
09783,6.737305
10150,6.738281
10581,6.739258
10999,6.740234
11418,6.741211
11729,6.742188
11945,6.743164
12176,6.744141
12343,6.745117
12479,6.746094
12567,6.747070
12487,6.748047
12487,6.749023
12479,6.750000
12463,6.750977
12184,6.751953
12000,6.752930
11729,6.753906
11474,6.754883
11147,6.755859
10684,6.756836
10262,6.757812
09807,6.758789
09392,6.759766
08922,6.760742
08299,6.761719
07677,6.762695
06999,6.763672
06369,6.764648
05691,6.765625
04909,6.766602
04208,6.767578
03422,6.768555
02716,6.769531
01934,6.770508
01137,6.771484
00379,6.772461
-0411,6.773438
-1129,6.774414
-2030,6.775391
-2708,6.776367
-3434,6.777344
-4128,6.778320
-4965,6.779297
-5627,6.780273
-6289,6.781250
-6927,6.782227
-7597,6.783203
-8168,6.784180
-8762,6.785156
-9312,6.786133
-9839,6.787109
-10297,6.788086
-10716,6.789062
-11107,6.790039
-11410,6.791016
-11689,6.791992
-11992,6.792969
-12288,6.793945
-12375,6.794922
-12527,6.795898
-12678,6.796875
-12611,6.797852
-12666,6.798828
-12615,6.799805
-12471,6.800781
-12272,6.801758
-12080,6.802734
-11817,6.803711
-11466,6.804688
-11239,6.805664
-10892,6.806641
-10461,6.807617
-9966,6.808594
-9432,6.809570
-8965,6.810547
-8283,6.811523
-7733,6.812500
-7087,6.813477
-6493,6.814453
-5755,6.815430
-5081,6.816406
-4383,6.817383
-3625,6.818359
-2931,6.819336
-2197,6.820312
-1440,6.821289
-0662,6.822266
00179,6.823242
00857,6.824219
01655,6.825195
02409,6.826172
03131,6.827148
03849,6.828125
04471,6.829102
05328,6.830078
05994,6.831055
06688,6.832031
07270,6.833008
07857,6.833984
08419,6.834961
09089,6.835938
09568,6.836914
09974,6.837891
10477,6.838867
10908,6.839844
11195,6.840820
11518,6.841797
11857,6.842773
12072,6.843750
12256,6.844727
12387,6.845703
12511,6.846680
12535,6.847656
12455,6.848633
12447,6.849609
12407,6.850586
12224,6.851562
12024,6.852539
11809,6.853516
11490,6.854492
11171,6.855469
10836,6.856445
10397,6.857422
09927,6.858398
09440,6.859375
09005,6.860352
08495,6.861328
07853,6.862305
07278,6.863281
06576,6.864258
05855,6.865234
05197,6.866211
04479,6.867188
03753,6.868164
03011,6.869141
02261,6.870117
01519,6.871094
00778,6.872070
00036,6.873047
-0750,6.874023
-1615,6.875000
-2301,6.875977
-3139,6.876953
-3813,6.877930
-4499,6.878906
-5221,6.879883
-5847,6.880859
-6568,6.881836
-7183,6.882812
-7797,6.883789
-8487,6.884766
-9005,6.885742
-9560,6.886719
-9990,6.887695
-10453,6.888672
-10832,6.889648
-11171,6.890625
-11454,6.891602
-11777,6.892578
-12048,6.893555
-12232,6.894531
-12471,6.895508
-12471,6.896484
-12543,6.897461
-12519,6.898438
-12459,6.899414
-12343,6.900391
-12256,6.901367
-12008,6.902344
-11729,6.903320
-11526,6.904297
-11267,6.905273
-10788,6.906250
-10381,6.907227
-10110,6.908203
-9603,6.909180
-8874,6.910156
-8387,6.911133
-7909,6.912109
-7215,6.913086
-6592,6.914062
-6018,6.915039
-5324,6.916016
-4582,6.916992
-3996,6.917969
-3218,6.918945
-2273,6.919922
-1543,6.920898
-0802,6.921875
-0028,6.922852
00722,6.923828
01432,6.924805
02158,6.925781
02947,6.926758
03681,6.927734
04415,6.928711
05181,6.929688
05843,6.930664
06481,6.931641
07139,6.932617
07861,6.933594
08379,6.934570
08858,6.935547
09464,6.936523
10014,6.937500
10501,6.938477
10804,6.939453
11219,6.940430
11578,6.941406
11865,6.942383
12120,6.943359
12264,6.944336
12439,6.945312
12583,6.946289
12611,6.947266
12623,6.948242
12551,6.949219
12471,6.950195
12375,6.951172
12176,6.952148
11960,6.953125
11586,6.954102
11275,6.955078
10963,6.956055
10636,6.957031
10198,6.958008
09759,6.958984
09233,6.959961
08706,6.960938
08096,6.961914
07558,6.962891
06828,6.963867
06178,6.964844
05508,6.965820
04798,6.966797
04128,6.967773
03370,6.968750
02652,6.969727
01839,6.970703
01097,6.971680
00299,6.972656
-0459,6.973633
-1272,6.974609
-1966,6.975586
-2788,6.976562
-3490,6.977539
-4231,6.978516
-4933,6.979492
-5687,6.980469
-6401,6.981445
-6999,6.982422
-7554,6.983398
-8180,6.984375
-8698,6.985352
-9221,6.986328
-9703,6.987305
-10158,6.988281
-10628,6.989258
-11031,6.990234
-11362,6.991211
-11649,6.992188
-11909,6.993164
-12048,6.994141
-12184,6.995117
-12335,6.996094
-12383,6.997070
-12383,6.998047
-12407,6.999023
-12351,7.000000
-12164,7.000977
-12016,7.001953
-11825,7.002930
-11538,7.003906
-11267,7.004883
-10884,7.005859
-10453,7.006836
-10006,7.007812
-9584,7.008789
-9205,7.009766
-8682,7.010742
-8068,7.011719
-7462,7.012695
-6840,7.013672
-6138,7.014648
-5524,7.015625
-4770,7.016602
-4072,7.017578
-3314,7.018555
-2668,7.019531
-1878,7.020508
-1129,7.021484
-0419,7.022461
00363,7.023438
01188,7.024414
01990,7.025391
02740,7.026367
03498,7.027344
04239,7.028320
04846,7.029297
05524,7.030273
06289,7.031250
06919,7.032227
07558,7.033203
08160,7.034180
08722,7.035156
09264,7.036133
09695,7.037109
10186,7.038086
10668,7.039062
10979,7.040039
11386,7.041016
11729,7.041992
11992,7.042969
12176,7.043945
12383,7.044922
12559,7.045898
12471,7.046875
12527,7.047852
12555,7.048828
12503,7.049805
12383,7.050781
12192,7.051758
12052,7.052734
11777,7.053711
11530,7.054688
11123,7.055664
10800,7.056641
10365,7.057617
09911,7.058594
09360,7.059570
08862,7.060547
08395,7.061523
07733,7.062500
07183,7.063477
06429,7.064453
05763,7.065430
05105,7.066406
04383,7.067383
03681,7.068359
02860,7.069336
02134,7.070312
01388,7.071289
00690,7.072266
-0092,7.073242
-0873,7.074219
-1575,7.075195
-2417,7.076172
-3202,7.077148
-3888,7.078125
-4562,7.079102
-5300,7.080078
-5938,7.081055
-6672,7.082031
-7326,7.083008
-7857,7.083984
-8459,7.084961
-8985,7.085938
-9520,7.086914
-9935,7.087891
-10413,7.088867
-10820,7.089844
-11155,7.090820
-11446,7.091797
-11737,7.092773
-12024,7.093750
-12156,7.094727
-12295,7.095703
-12399,7.096680
-12343,7.097656
-12264,7.098633
-12256,7.099609
-12224,7.100586
-11984,7.101562
-11821,7.102539
-11602,7.103516
-11386,7.104492
-10963,7.105469
-10644,7.106445
-10246,7.107422
-9779,7.108398
-9304,7.109375
-8794,7.110352
-8236,7.111328
-7562,7.112305
-7039,7.113281
-6481,7.114258
-5755,7.115234
-5045,7.116211
-4319,7.117188
-3697,7.118164
-2887,7.119141
-2106,7.120117
-1352,7.121094
-0626,7.122070
00128,7.123047
00893,7.124023
01663,7.125000
02369,7.125977
03135,7.126953
03841,7.127930
04578,7.128906
05324,7.129883
06006,7.130859
06680,7.131836
07286,7.132812
07928,7.133789
08491,7.134766
08985,7.135742
09568,7.136719
10046,7.137695
10549,7.138672
10904,7.139648
11283,7.140625
11602,7.141602
11865,7.142578
12088,7.143555
12256,7.144531
12471,7.145508
12567,7.146484
12599,7.147461
12567,7.148438
12559,7.149414
12471,7.150391
12264,7.151367
12120,7.152344
11953,7.153320
11610,7.154297
11354,7.155273
11027,7.156250
10644,7.157227
10174,7.158203
09655,7.159180
09217,7.160156
08666,7.161133
08076,7.162109
07474,7.163086
06832,7.164062
06194,7.165039
05476,7.166016
04726,7.166992
04052,7.167969
03298,7.168945
02509,7.169922
01731,7.170898
00961,7.171875
00243,7.172852
-0483,7.173828
-1320,7.174805
-2102,7.175781
-2844,7.176758
-3526,7.177734
-4307,7.178711
-4965,7.179688
-5647,7.180664
-6369,7.181641
-6955,7.182617
-7605,7.183594
-8228,7.184570
-8694,7.185547
-9312,7.186523
-9735,7.187500
-10174,7.188477
-10609,7.189453
-10963,7.190430
-11290,7.191406
-11554,7.192383
-11821,7.193359
-12024,7.194336
-12144,7.195312
-12276,7.196289
-12311,7.197266
-12303,7.198242
-12232,7.199219
-12232,7.200195
-12072,7.201172
-11873,7.202148
-11633,7.203125
-11510,7.204102
-11143,7.205078
-10772,7.206055
-10413,7.207031
-9966,7.208008
-9424,7.208984
-8953,7.209961
-8427,7.210938
-7853,7.211914
-7258,7.212891
-6688,7.213867
-6058,7.214844
-5380,7.215820
-4678,7.216797
-3904,7.217773
-3218,7.218750
-2405,7.219727
-1647,7.220703
-0857,7.221680
-0156,7.222656
00546,7.223633
01360,7.224609
02130,7.225586
02899,7.226562
03593,7.227539
04359,7.228516
05053,7.229492
05831,7.230469
06409,7.231445
07007,7.232422
07685,7.233398
08275,7.234375
08806,7.235352
09376,7.236328
09927,7.237305
10333,7.238281
10780,7.239258
11203,7.240234
11562,7.241211
11769,7.242188
12088,7.243164
12208,7.244141
12399,7.245117
12487,7.246094
12559,7.247070
12591,7.248047
12599,7.249023
12599,7.250000
12447,7.250977
12256,7.251953
12064,7.252930
11769,7.253906
11514,7.254883
11171,7.255859
10800,7.256836
10309,7.257812
09879,7.258789
09384,7.259766
08858,7.260742
08323,7.261719
07613,7.262695
07055,7.263672
06409,7.264648
05787,7.265625
05037,7.266602
04351,7.267578
03633,7.268555
02867,7.269531
02118,7.270508
01328,7.271484
00554,7.272461
-0235,7.273438
-0985,7.274414
-1703,7.275391
-2505,7.276367
-3282,7.277344
-3992,7.278320
-4742,7.279297
-5420,7.280273
-6026,7.281250
-6728,7.282227
-7362,7.283203
-7984,7.284180
-8499,7.285156
-8985,7.286133
-9536,7.287109
-9994,7.288086
-10429,7.289062
-10812,7.290039
-11167,7.291016
-11522,7.291992
-11729,7.292969
-11968,7.293945
-12136,7.294922
-12192,7.295898
-12264,7.296875
-12371,7.297852
-12319,7.298828
-12200,7.299805
-12176,7.300781
-12096,7.301758
-11785,7.302734
-11530,7.303711
-11283,7.304688
-10932,7.305664
-10477,7.306641
-10126,7.307617
-9623,7.308594
-9201,7.309570
-8642,7.310547
-8164,7.311523
-7518,7.312500
-6848,7.313477
-6194,7.314453
-5492,7.315430
-4889,7.316406
-4152,7.317383
-3446,7.318359
-2708,7.319336
-1910,7.320312
-1232,7.321289
-0411,7.322266
00323,7.323242
01065,7.324219
01831,7.325195
02596,7.326172
03338,7.327148
04056,7.328125
04718,7.329102
05460,7.330078
06162,7.331055
06720,7.332031
07350,7.333008
08096,7.333984
08698,7.334961
09201,7.335938
09671,7.336914
10198,7.337891
10628,7.338867
10963,7.339844
11338,7.340820
11721,7.341797
11945,7.342773
12176,7.343750
12455,7.344727
12571,7.345703
12527,7.346680
12654,7.347656
12623,7.348633
12559,7.349609
12447,7.350586
12335,7.351562
12168,7.352539
11873,7.353516
11657,7.354492
11354,7.355469
10947,7.356445
10525,7.357422
10046,7.358398
09552,7.359375
08981,7.360352
08543,7.361328
08124,7.362305
07374,7.363281
06537,7.364258
06066,7.365234
05396,7.366211
04535,7.367188
03880,7.368164
03226,7.369141
02373,7.370117
01615,7.371094
00842,7.372070
00136,7.373047
-0722,7.374023
-1432,7.375000
-2086,7.375977
-2935,7.376953
-3829,7.377930
-4411,7.378906
-5189,7.379883
-5831,7.380859
-6473,7.381836
-7047,7.382812
-7741,7.383789
-8259,7.384766
-8806,7.385742
-9312,7.386719
-9839,7.387695
-10214,7.388672
-10728,7.389648
-11019,7.390625
-11294,7.391602
-11618,7.392578
-11833,7.393555
-12024,7.394531
-12216,7.395508
-12280,7.396484
-12367,7.397461
-12327,7.398438
-12299,7.399414
-12136,7.400391
-11976,7.401367
-11817,7.402344
-11649,7.403320
-11398,7.404297
-11031,7.405273
-10732,7.406250
-10341,7.407227
-9879,7.408203
-9372,7.409180
-8882,7.410156
-8323,7.411133
-7797,7.412109
-7107,7.413086
-6553,7.414062
-5839,7.415039
-5153,7.416016
-4415,7.416992
-3765,7.417969
-2963,7.418945
-2253,7.419922
-1559,7.420898
-0810,7.421875
00028,7.422852
00786,7.423828
01591,7.424805
02333,7.425781
03067,7.426758
03729,7.427734
04463,7.428711
05228,7.429688
05898,7.430664
06493,7.431641
07246,7.432617
07916,7.433594
08499,7.434570
08973,7.435547
09504,7.436523
09966,7.437500
10469,7.438477
10840,7.439453
11259,7.440430
11570,7.441406
11833,7.442383
12120,7.443359
12367,7.444336
12487,7.445312
12638,7.446289
12658,7.447266
12623,7.448242
12599,7.449219
12535,7.450195
12383,7.451172
12232,7.452148
11968,7.453125
11777,7.454102
11474,7.455078
11115,7.456055
10708,7.457031
10293,7.458008
09775,7.458984
09288,7.459961
08714,7.460938
08144,7.461914
07518,7.462891
06911,7.463867
06313,7.464844
05611,7.465820
04925,7.466797
04287,7.467773
03442,7.468750
02628,7.469727
01847,7.470703
01145,7.471680
00387,7.472656
-0403,7.473633
-1121,7.474609
-1926,7.475586
-2692,7.476562
-3298,7.477539
-4128,7.478516
-4854,7.479492
-5567,7.480469
-6226,7.481445
-6848,7.482422
-7458,7.483398
-7988,7.484375
-8555,7.485352
-9157,7.486328
-9631,7.487305
-10022,7.488281
-10501,7.489258
-10995,7.490234
-11219,7.491211
-11538,7.492188
-11789,7.493164
-11921,7.494141
-11968,7.495117
-12000,7.496094
-12391,7.497070
-12503,7.498047
-12327,7.499023
-12248,7.500000
-12140,7.500977
-11968,7.501953
-11793,7.502930
-11641,7.503906
-11235,7.504883
-10692,7.505859
-10317,7.506836
-10182,7.507812
-9783,7.508789
-9165,7.509766
-8730,7.510742
-8132,7.511719
-7398,7.512695
-6840,7.513672
-6241,7.514648
-5460,7.515625
-4746,7.516602
-4088,7.517578
-3222,7.518555
-2532,7.519531
-1823,7.520508
-1049,7.521484
-0307,7.522461
00570,7.523438
01260,7.524414
02014,7.525391
02700,7.526367
03498,7.527344
04176,7.528320
04814,7.529297
05643,7.530273
06218,7.531250
06864,7.532227
07534,7.533203
08180,7.534180
08714,7.535156
09336,7.536133
09775,7.537109
10178,7.538086
10652,7.539062
11043,7.540039
11490,7.541016
11729,7.541992
11968,7.542969
12240,7.543945
12367,7.544922
12487,7.545898
12535,7.546875
12623,7.547852
12583,7.548828
12591,7.549805
12471,7.550781
12343,7.551758
12144,7.552734
11809,7.553711
11562,7.554688
11235,7.555664
10764,7.556641
10413,7.557617
09966,7.558594
09456,7.559570
08890,7.560547
08507,7.561523
07853,7.562500
07175,7.563477
06489,7.564453
05883,7.565430
05209,7.566406
04415,7.567383
03785,7.568359
03011,7.569336
02221,7.570312
01484,7.571289
00710,7.572266
-0044,7.573242
-0865,7.574219
-1623,7.575195
-2373,7.576172
-3051,7.577148
-3865,7.578125
-4507,7.579102
-5260,7.580078
-5898,7.581055
-6600,7.582031
-7262,7.583008
-7837,7.583984
-8411,7.584961
-8898,7.585938
-9488,7.586914
-9958,7.587891
-10309,7.588867
-10804,7.589844
-11107,7.590820
-11506,7.591797
-11705,7.592773
-11953,7.593750
-12116,7.594727
-12240,7.595703
-12471,7.596680
-12399,7.597656
-12375,7.598633
-12295,7.599609
-12176,7.600586
-12032,7.601562
-11861,7.602539
-11641,7.603516
-11378,7.604492
-11027,7.605469
-10724,7.606445
-10309,7.607422
-9847,7.608398
-9280,7.609375
-8778,7.610352
-8299,7.611328
-7669,7.612305
-7007,7.613281
-6425,7.614258
-5823,7.615234
-5077,7.616211
-4367,7.617188
-3657,7.618164
-2923,7.619141
-2205,7.620117
-1464,7.621094
-0730,7.622070
00124,7.623047
00853,7.624023
01615,7.625000
02409,7.625977
03107,7.626953
03845,7.627930
04570,7.628906
05332,7.629883
05994,7.630859
06632,7.631836
07262,7.632812
07889,7.633789
08543,7.634766
09021,7.635742
09552,7.636719
10102,7.637695
10485,7.638672
10852,7.639648
11251,7.640625
11641,7.641602
11960,7.642578
12152,7.643555
12319,7.644531
12407,7.645508
12455,7.646484
12599,7.647461
12551,7.648438
12607,7.649414
12523,7.650391
12280,7.651367
11992,7.652344
12008,7.653320
11614,7.654297
11119,7.655273
11043,7.656250
10565,7.657227
09919,7.658203
09623,7.659180
09257,7.660156
08523,7.661133
08032,7.662109
07470,7.663086
06720,7.664062
06106,7.665039
05468,7.666016
04606,7.666992
03908,7.667969
03163,7.668945
02417,7.669922
01663,7.670898
00873,7.671875
00187,7.672852
-0562,7.673828
-1364,7.674805
-2158,7.675781
-2844,7.676758
-3649,7.677734
-4407,7.678711
-5181,7.679688
-5695,7.680664
-6369,7.681641
-7031,7.682617
-7566,7.683594
-8108,7.684570
-8734,7.685547
-9336,7.686523
-9767,7.687500
-10277,7.688477
-10752,7.689453
-11035,7.690430
-11322,7.691406
-11737,7.692383
-12056,7.693359
-12112,7.694336
-12000,7.695312
-12315,7.696289
-12403,7.697266
-12439,7.698242
-12447,7.699219
-12407,7.700195
-12160,7.701172
-12064,7.702148
-11881,7.703125
-11606,7.704102
-11131,7.705078
-10660,7.706055
-10357,7.707031
-9966,7.708008
-9560,7.708984
-9065,7.709961
-8531,7.710938
-7980,7.711914
-7250,7.712891
-6680,7.713867
-6098,7.714844
-5356,7.715820
-4670,7.716797
-4016,7.717773
-3218,7.718750
-2572,7.719727
-1823,7.720703
-1105,7.721680
-0267,7.722656
00554,7.723633
01288,7.724609
02090,7.725586
02836,7.726562
03585,7.727539
04247,7.728516
05029,7.729492
05647,7.730469
06281,7.731445
06880,7.732422
07593,7.733398
08228,7.734375
08790,7.735352
09368,7.736328
09775,7.737305
10285,7.738281
10692,7.739258
11071,7.740234
11410,7.741211
11753,7.742188
11945,7.743164
12248,7.744141
12343,7.745117
12511,7.746094
12535,7.747070
12575,7.748047
12519,7.749023
12399,7.750000
12303,7.750977
12136,7.751953
11937,7.752930
11665,7.753906
11426,7.754883
11023,7.755859
10640,7.756836
10230,7.757812
09759,7.758789
09264,7.759766
08778,7.760742
08172,7.761719
07518,7.762695
06975,7.763672
06353,7.764648
05659,7.765625
04909,7.766602
04223,7.767578
03506,7.768555
02748,7.769531
01982,7.770508
01169,7.771484
00411,7.772461
-0291,7.773438
-1057,7.774414
-1870,7.775391
-2596,7.776367
-3370,7.777344
-4040,7.778320
-4798,7.779297
-5524,7.780273
-6194,7.781250
-6864,7.782227
-7478,7.783203
-8076,7.784180
-8626,7.785156
-9193,7.786133
-9655,7.787109
-10066,7.788086
-10589,7.789062
-10971,7.790039
-11322,7.791016
-11618,7.791992
-11865,7.792969
-12064,7.793945
-12216,7.794922
-12391,7.795898
-12431,7.796875
-12435,7.797852
-12411,7.798828
-12359,7.799805
-12280,7.800781
-12104,7.801758
-11901,7.802734
-11625,7.803711
-11362,7.804688
-11067,7.805664
-10648,7.806641
-10194,7.807617
