Amplitude (LSB) - Signal,Time (us)
27506,1.615234
26441,1.615723
25967,1.616211
25959,1.616699
24834,1.617188
24571,1.617676
24124,1.618164
23335,1.618652
22776,1.619141
22338,1.619629
21373,1.620117
20942,1.620605
20216,1.621094
19091,1.621582
18884,1.622070
17600,1.622559
16902,1.623047
16483,1.623535
15075,1.624023
14489,1.624512
13691,1.625000
12674,1.625488
11753,1.625977
11219,1.626465
09998,1.626953
09257,1.627441
08491,1.627930
07223,1.628418
06856,1.628906
05567,1.629395
04790,1.629883
04132,1.630371
02708,1.630859
02110,1.631348
01264,1.631836
00036,1.632324
-0810,1.632812
-1567,1.633301
-3031,1.633789
-3601,1.634277
-4531,1.634766
-6018,1.635254
-6281,1.635742
-7745,1.636230
-8491,1.636719
-9185,1.637207
-10612,1.637695
-11131,1.638184
-12024,1.638672
-13061,1.639160
-13643,1.639648
-14353,1.640137
-15590,1.640625
-16020,1.641113
-16938,1.641602
-17931,1.642090
-18154,1.642578
-19526,1.643066
-19977,1.643555
-20567,1.644043
-21700,1.644531
-21939,1.645020
-22780,1.645508
-23478,1.645996
-23813,1.646484
-24571,1.646973
-25321,1.647461
-25520,1.647949
-26382,1.648438
-26896,1.648926
-26924,1.649414
-27889,1.649902
-28009,1.650391
-28384,1.650879
-29130,1.651367
-28870,1.651855
-29508,1.652344
-29776,1.652832
-29716,1.653320
-30218,1.653809
-30398,1.654297
-30330,1.654785
-30761,1.655273
-30689,1.655762
-30521,1.656250
-30601,1.656738
-30529,1.657227
-30928,1.657715
-31028,1.658203
-30394,1.658691
-30916,1.659180
-30573,1.659668
-30218,1.660156
-30521,1.660645
-29979,1.661133
-29660,1.661621
-29776,1.662109
-29181,1.662598
-28986,1.663086
-28830,1.663574
-28049,1.664062
-28049,1.664551
-27462,1.665039
-26749,1.665527
-26741,1.666016
-25835,1.666504
-25321,1.666992
-25074,1.667480
-24005,1.667969
-23602,1.668457
-23143,1.668945
-22290,1.669434
-21731,1.669922
-21077,1.670410
-20288,1.670898
-19761,1.671387
-18868,1.671875
-18042,1.672363
-17504,1.672852
-16328,1.673340
-15781,1.673828
-14968,1.674316
-13827,1.674805
-13324,1.675293
-12399,1.675781
-11506,1.676270
-10636,1.676758
-9807,1.677246
-8738,1.677734
-8036,1.678223
-7059,1.678711
-6058,1.679199
-5276,1.679688
-4072,1.680176
-3422,1.680664
-2325,1.681152
-1440,1.681641
-0499,1.682129
00427,1.682617
01384,1.683105
02197,1.683594
03191,1.684082
04072,1.684570
05089,1.685059
05855,1.685547
06951,1.686035
07861,1.686523
08654,1.687012
09903,1.687500
10581,1.687988
11562,1.688477
12463,1.688965
13293,1.689453
14218,1.689941
15047,1.690430
15841,1.690918
16635,1.691406
17456,1.691895
18038,1.692383
19028,1.692871
19530,1.693359
20352,1.693848
21217,1.694336
21456,1.694824
22330,1.695312
22988,1.695801
23454,1.696289
24180,1.696777
24810,1.697266
25281,1.697754
25991,1.698242
26382,1.698730
26972,1.699219
27578,1.699707
27722,1.700195
28300,1.700684
28834,1.701172
28743,1.701660
29476,1.702148
29736,1.702637
29708,1.703125
30378,1.703613
30366,1.704102
30513,1.704590
30828,1.705078
30729,1.705566
30876,1.706055
30952,1.706543
30769,1.707031
30689,1.707520
30936,1.708008
30561,1.708496
30964,1.708984
30577,1.709473
30166,1.709961
30529,1.710449
29804,1.710938
29640,1.711426
29596,1.711914
28906,1.712402
28779,1.712891
28424,1.713379
27985,1.713867
27841,1.714355
27355,1.714844
26824,1.715332
26749,1.715820
25915,1.716309
25512,1.716797
25492,1.717285
24340,1.717773
24224,1.718262
23606,1.718750
22697,1.719238
22465,1.719727
21516,1.720215
20766,1.720703
20152,1.721191
19195,1.721680
18497,1.722168
17791,1.722656
16627,1.723145
16012,1.723633
15255,1.724121
14034,1.724609
13592,1.725098
12511,1.725586
11422,1.726074
11003,1.726562
09691,1.727051
09089,1.727539
08144,1.728027
07199,1.728516
06425,1.729004
05524,1.729492
04519,1.729980
03705,1.730469
02915,1.730957
01727,1.731445
01153,1.731934
-0012,1.732422
-1001,1.732910
-1878,1.733398
-2971,1.733887
-3793,1.734375
-4901,1.734863
-5835,1.735352
-6792,1.735840
-7717,1.736328
-8738,1.736816
-9596,1.737305
-10293,1.737793
-11570,1.738281
-12216,1.738770
-13101,1.739258
-14110,1.739746
-14672,1.740234
-15646,1.740723
-16499,1.741211
-17209,1.741699
-17927,1.742188
-18748,1.742676
-19410,1.743164
-20192,1.743652
-20838,1.744141
-21357,1.744629
-22398,1.745117
-22641,1.745605
-23311,1.746094
-24156,1.746582
-24292,1.747070
-25201,1.747559
-25752,1.748047
-26015,1.748535
-26677,1.749023
-27211,1.749512
-27411,1.750000
-28049,1.750488
-28384,1.750977
-28575,1.751465
-29385,1.751953
-29269,1.752441
-29732,1.752930
-30143,1.753418
-29883,1.753906
-30545,1.754395
-30641,1.754883
-30497,1.755371
-30852,1.755859
-30924,1.756348
-30629,1.756836
-30984,1.757324
-30753,1.757812
-30497,1.758301
-30785,1.758789
-30226,1.759277
-30350,1.759766
-30314,1.760254
-29604,1.760742
-30047,1.761230
-29572,1.761719
-29122,1.762207
-29365,1.762695
-28743,1.763184
-28372,1.763672
-28456,1.764160
-27666,1.764648
-27275,1.765137
-27243,1.765625
-26202,1.766113
-25991,1.766602
-25425,1.767090
-24539,1.767578
-24523,1.768066
-23327,1.768555
-22721,1.769043
-22521,1.769531
-21297,1.770020
-20914,1.770508
-20487,1.770996
-19207,1.771484
-18824,1.771973
-18222,1.772461
-17049,1.772949
-16746,1.773438
-15805,1.773926
-14728,1.774414
-14373,1.774902
-13005,1.775391
-12459,1.775879
-11566,1.776367
-10333,1.776855
-9703,1.777344
-8738,1.777832
-7494,1.778320
-6959,1.778809
-5815,1.779297
-4798,1.779785
-4208,1.780273
-2943,1.780762
-2078,1.781250
-1400,1.781738
-0132,1.782227
00538,1.782715
01416,1.783203
02525,1.783691
03143,1.784180
04279,1.784668
05284,1.785156
05958,1.785645
07199,1.786133
07936,1.786621
08786,1.787109
09982,1.787598
10772,1.788086
11641,1.788574
12718,1.789062
13556,1.789551
14401,1.790039
15191,1.790527
15965,1.791016
17025,1.791504
17544,1.791992
18286,1.792480
19131,1.792969
19793,1.793457
20423,1.793945
21229,1.794434
21731,1.794922
22378,1.795410
23127,1.795898
23702,1.796387
24316,1.796875
25018,1.797363
25624,1.797852
26011,1.798340
26581,1.798828
27123,1.799316
27634,1.799805
27969,1.800293
28432,1.800781
28751,1.801270
29078,1.801758
29417,1.802246
29592,1.802734
29851,1.803223
29955,1.803711
30306,1.804199
30402,1.804688
30434,1.805176
30673,1.805664
30809,1.806152
30757,1.806641
30884,1.807129
30884,1.807617
30848,1.808105
30920,1.808594
30769,1.809082
30637,1.809570
30721,1.810059
30294,1.810547
30091,1.811035
30019,1.811523
29624,1.812012
29492,1.812500
29030,1.812988
28539,1.813477
28284,1.813965
27817,1.814453
27243,1.814941
26980,1.815430
26310,1.815918
25903,1.816406
25536,1.816895
24707,1.817383
24435,1.817871
23797,1.818359
23008,1.818848
22637,1.819336
21771,1.819824
21141,1.820312
20595,1.820801
19698,1.821289
19035,1.821777
18306,1.822266
17392,1.822754
16682,1.823242
15861,1.823730
14976,1.824219
14266,1.824707
13348,1.825195
12391,1.825684
11721,1.826172
10692,1.826660
09958,1.827148
09017,1.827637
08084,1.828125
07254,1.828613
06233,1.829102
05432,1.829590
04387,1.830078
03498,1.830566
02564,1.831055
01631,1.831543
00610,1.832031
-0263,1.832520
-1236,1.833008
-2237,1.833496
-3075,1.833984
-4132,1.834473
-4965,1.834961
-6030,1.835449
-6904,1.835938
-7749,1.836426
-8914,1.836914
-9488,1.837402
-10525,1.837891
-11590,1.838379
-12104,1.838867
-13109,1.839355
-14026,1.839844
-14752,1.840332
-15598,1.840820
-16407,1.841309
-17101,1.841797
-18078,1.842285
-18669,1.842773
-19466,1.843262
-20368,1.843750
-20838,1.844238
-21739,1.844727
-22354,1.845215
-22904,1.845703
-23797,1.846191
-24276,1.846680
-24790,1.847168
-25552,1.847656
-25887,1.848145
-26350,1.848633
-26924,1.849121
-27291,1.849609
-27658,1.850098
-28296,1.850586
-28312,1.851074
-28934,1.851562
-29193,1.852051
-29253,1.852539
-29819,1.853027
-29760,1.853516
-30146,1.854004
-30470,1.854492
-30362,1.854980
-30545,1.855469
-30801,1.855957
-30629,1.856445
-30777,1.856934
-30924,1.857422
-30617,1.857910
-31028,1.858398
-30565,1.858887
-30513,1.859375
-30705,1.859863
-30103,1.860352
-30154,1.860840
-29959,1.861328
-29508,1.861816
-29317,1.862305
-29189,1.862793
-28559,1.863281
-28471,1.863770
-28113,1.864258
-27458,1.864746
-27339,1.865234
-26641,1.865723
-26194,1.866211
-25983,1.866699
-24970,1.867188
-24794,1.867676
-24124,1.868164
-23343,1.868652
-22872,1.869141
-22082,1.869629
-21333,1.870117
-20870,1.870605
-20017,1.871094
-19131,1.871582
-18669,1.872070
-17524,1.872559
-17077,1.873047
-16244,1.873535
-15223,1.874023
-14768,1.874512
-13691,1.875000
-12950,1.875488
-12172,1.875977
-11267,1.876465
-10325,1.876953
-9592,1.877441
-8563,1.877930
-7733,1.878418
-6768,1.878906
-5735,1.879395
-4885,1.879883
-3769,1.880371
-2812,1.880859
-1862,1.881348
-0742,1.881836
00084,1.882324
01169,1.882812
02078,1.883301
02939,1.883789
04012,1.884277
04850,1.884766
05747,1.885254
06600,1.885742
07438,1.886230
08403,1.886719
09241,1.887207
09998,1.887695
10924,1.888184
11737,1.888672
12559,1.889160
13560,1.889648
14298,1.890137
15191,1.890625
16188,1.891113
16830,1.891602
17863,1.892090
18593,1.892578
19311,1.893066
20160,1.893555
20774,1.894043
21524,1.894531
22314,1.895020
22752,1.895508
23359,1.895996
24148,1.896484
24396,1.896973
25097,1.897461
25791,1.897949
26110,1.898438
26721,1.898926
27183,1.899414
27598,1.899902
28081,1.900391
28440,1.900879
28858,1.901367
29325,1.901855
29405,1.902344
29855,1.902832
30290,1.903320
30234,1.903809
30541,1.904297
30793,1.904785
30597,1.905273
30904,1.905762
30944,1.906250
30737,1.906738
30968,1.907227
30824,1.907715
30781,1.908203
30761,1.908691
30434,1.909180
30418,1.909668
30378,1.910156
29915,1.910645
29955,1.911133
29752,1.911621
29233,1.912109
29349,1.912598
28814,1.913086
28503,1.913574
28352,1.914062
27762,1.914551
27454,1.915039
27032,1.915527
26390,1.916016
26087,1.916504
25472,1.916992
24751,1.917480
24340,1.917969
23586,1.918457
22880,1.918945
22433,1.919434
21532,1.919922
20958,1.920410
20383,1.920898
19454,1.921387
18820,1.921875
18122,1.922363
17249,1.922852
16667,1.923340
15829,1.923828
14984,1.924316
14242,1.924805
13416,1.925293
12447,1.925781
11717,1.926270
10660,1.926758
09615,1.927246
09033,1.927734
07749,1.928223
06927,1.928711
06054,1.929199
04973,1.929688
04072,1.930176
03119,1.930664
02038,1.931152
01264,1.931641
00307,1.932129
-0790,1.932617
-1599,1.933105
-2580,1.933594
-3498,1.934082
-4200,1.934570
-5284,1.935059
-6174,1.935547
-6911,1.936035
-8116,1.936523
-8830,1.937012
-9727,1.937500
-10724,1.937988
-11514,1.938477
-12487,1.938965
-13492,1.939453
-13978,1.939941
-15187,1.940430
-15917,1.940918
-16571,1.941406
-17695,1.941895
-18106,1.942383
-18904,1.942871
-19873,1.943359
-20312,1.943848
-21002,1.944336
-21939,1.944824
-22298,1.945312
-23079,1.945801
-23646,1.946289
-24108,1.946777
-25002,1.947266
-25333,1.947754
-25855,1.948242
-26721,1.948730
-26860,1.949219
-27391,1.949707
-28089,1.950195
-28081,1.950684
-28539,1.951172
-29046,1.951660
-29090,1.952148
-29433,1.952637
-29772,1.953125
-29740,1.953613
-30206,1.954102
-30154,1.954590
-30286,1.955078
-30729,1.955566
-30438,1.956055
-30697,1.956543
-30912,1.957031
-30641,1.957520
-30689,1.958008
-30928,1.958496
-30406,1.958984
-30697,1.959473
-30641,1.959961
-30127,1.960449
-30258,1.960938
-29823,1.961426
-29556,1.961914
-29524,1.962402
-28858,1.962891
-28695,1.963379
-28440,1.963867
-27618,1.964355
-27506,1.964844
-27008,1.965332
-26142,1.965820
-26047,1.966309
-25456,1.966797
-24655,1.967285
-24579,1.967773
-23710,1.968262
-23127,1.968750
-22760,1.969238
-21827,1.969727
-21516,1.970215
-20782,1.970703
-19881,1.971191
-19518,1.971680
-18501,1.972168
-17616,1.972656
-17105,1.973145
-15917,1.973633
-15059,1.974121
-14505,1.974609
-13213,1.975098
-12463,1.975586
-11673,1.976074
-10517,1.976562
-9799,1.977051
-8866,1.977539
-7909,1.978027
-7163,1.978516
-6170,1.979004
-5280,1.979492
-4694,1.979980
-3466,1.980469
-2644,1.980957
-2054,1.981445
-0794,1.981934
00012,1.982422
00794,1.982910
02022,1.983398
02772,1.983887
03737,1.984375
04862,1.984863
05763,1.985352
06716,1.985840
07901,1.986328
08539,1.986816
09735,1.987305
10565,1.987793
11275,1.988281
12674,1.988770
13053,1.989258
13907,1.989746
15055,1.990234
15438,1.990723
16300,1.991211
17368,1.991699
17775,1.992188
18796,1.992676
19538,1.993164
19945,1.993652
20990,1.994141
21412,1.994629
22035,1.995117
23223,1.995605
23399,1.996094
24196,1.996582
25014,1.997070
25038,1.997559
25887,1.998047
26366,1.998535
26653,1.999023
27331,1.999512
27833,2.000000
27889,2.000488
28671,2.000977
28691,2.001465
29082,2.001953
29835,2.002441
29500,2.002930
30422,2.003418
30625,2.003906
30222,2.004395
30848,2.004883
30824,2.005371
30884,2.005859
31219,2.006348
31287,2.006836
30713,2.007324
31255,2.007812
30713,2.008301
30801,2.008789
30753,2.009277
30087,2.009766
30633,2.010254
29963,2.010742
29421,2.011230
29748,2.011719
29265,2.012207
28854,2.012695
28970,2.013184
28420,2.013672
27929,2.014160
27849,2.014648
27016,2.015137
26940,2.015625
26653,2.016113
25720,2.016602
25963,2.017090
24810,2.017578
24124,2.018066
24124,2.018555
22792,2.019043
22338,2.019531
22051,2.020020
20707,2.020508
20080,2.020996
19626,2.021484
18322,2.021973
18015,2.022461
17009,2.022949
15773,2.023438
15925,2.023926
14070,2.024414
13476,2.024902
13189,2.025391
11446,2.025879
11286,2.026367
10525,2.026855
09057,2.027344
08698,2.027832
07785,2.028320
06349,2.028809
06245,2.029297
04766,2.029785
03896,2.030273
03569,2.030762
01663,2.031250
01424,2.031738
00530,2.032227
-1145,2.032715
-1184,2.033203
-2544,2.033691
-4008,2.034180
-4327,2.034668
-5651,2.035156
-6868,2.035645
-7235,2.036133
-8778,2.036621
-9384,2.037109
-9935,2.037598
-11825,2.038086
-11681,2.038574
-12989,2.039062
-14258,2.039551
-13998,2.040039
-15634,2.040527
-16399,2.041016
-16611,2.041504
-17927,2.041992
-18625,2.042480
-18788,2.042969
-20272,2.043457
-20471,2.043945
-21077,2.044434
-22409,2.044922
-22234,2.045410
-23486,2.045898
-24033,2.046387
-23933,2.046875
-25417,2.047363
-25712,2.047852
-25744,2.048340
-27004,2.048828
-27104,2.049316
-27171,2.049805
-28511,2.050293
-28264,2.050781
-28591,2.051270
-29636,2.051758
-28998,2.052246
-30119,2.052734
-30123,2.053223
-29796,2.053711
-30968,2.054199
-30386,2.054688
-30474,2.055176
-31311,2.055664
-30681,2.056152
-30589,2.056641
-31407,2.057129
-30541,2.057617
-30785,2.058105
-31152,2.058594
-30107,2.059082
-30864,2.059570
-30298,2.060059
-29815,2.060547
-30410,2.061035
-29389,2.061523
-29409,2.062012
-29612,2.062500
-28567,2.062988
-28535,2.063477
-28759,2.063965
-27506,2.064453
-27610,2.064941
-27570,2.065430
-26222,2.065918
-26533,2.066406
-25680,2.066895
-24898,2.067383
-24938,2.067871
-23662,2.068359
-23215,2.068848
-22788,2.069336
-21480,2.069824
-21038,2.070312
-20695,2.070801
-19075,2.071289
-19000,2.071777
-18401,2.072266
-16754,2.072754
-17029,2.073242
-15817,2.073730
-14696,2.074219
-14708,2.074707
-13181,2.075195
-12535,2.075684
-12056,2.076172
-10565,2.076660
-9958,2.077148
-9448,2.077637
-7669,2.078125
-7589,2.078613
-6656,2.079102
-4742,2.079590
-5057,2.080078
-3450,2.080566
-2229,2.081055
-2130,2.081543
-0203,2.082031
00403,2.082520
00957,2.083008
02676,2.083496
03187,2.083984
03912,2.084473
05723,2.084961
05476,2.085449
06872,2.085938
08355,2.086426
08004,2.086914
09823,2.087402
10652,2.087891
10776,2.088379
12686,2.088867
12878,2.089355
13596,2.089844
15279,2.090332
15271,2.090820
16220,2.091309
17787,2.091797
17472,2.092285
18972,2.092773
19857,2.093262
19570,2.093750
21532,2.094238
21652,2.094727
21875,2.095215
23558,2.095703
23343,2.096191
23965,2.096680
25249,2.097168
24874,2.097656
25863,2.098145
26824,2.098633
26218,2.099121
27730,2.099609
27993,2.100098
27698,2.100586
29241,2.101074
28838,2.101562
29098,2.102051
30222,2.102539
29624,2.103027
30158,2.103516
30884,2.104004
30067,2.104492
30840,2.104980
30689,2.105469
30154,2.105957
31399,2.106445
30745,2.106934
30342,2.107422
31379,2.107910
30302,2.108398
30474,2.108887
30601,2.109375
30019,2.109863
30298,2.110352
30290,2.110840
29353,2.111328
29796,2.111816
29453,2.112305
28567,2.112793
29221,2.113281
28128,2.113770
27678,2.114258
28037,2.114746
26613,2.115234
26788,2.115723
26310,2.116211
25265,2.116699
25090,2.117188
24611,2.117676
23494,2.118164
23534,2.118652
22824,2.119141
21827,2.119629
21763,2.120117
20527,2.120605
20128,2.121094
19538,2.121582
18330,2.122070
17959,2.122559
17045,2.123047
16012,2.123535
15502,2.124023
14545,2.124512
13484,2.125000
12926,2.125488
11941,2.125977
10692,2.126465
10301,2.126953
08977,2.127441
08132,2.127930
07502,2.128418
06377,2.128906
05759,2.129395
04638,2.129883
03821,2.130371
02836,2.130859
02150,2.131348
00993,2.131836
00195,2.132324
-0682,2.132812
-2126,2.133301
-2429,2.133789
-3880,2.134277
-4889,2.134766
-5532,2.135254
-6820,2.135742
-7677,2.136230
-8587,2.136719
-9568,2.137207
-10612,2.137695
-11163,2.138184
-12439,2.138672
-12981,2.139160
-13703,2.139648
-14968,2.140137
-15119,2.140625
-16403,2.141113
-16986,2.141602
-17333,2.142090
-18617,2.142578
-19111,2.143066
-19630,2.143555
-20663,2.144043
-21404,2.144531
-21731,2.145020
-22924,2.145508
-23159,2.145996
-23821,2.146484
-24910,2.146973
-24691,2.147461
-25991,2.147949
-26158,2.148438
-26342,2.148926
-27530,2.149414
-27419,2.149902
-27849,2.150391
-28639,2.150879
-28711,2.151367
-28791,2.151855
-29684,2.152344
-29409,2.152832
-29692,2.153320
-30338,2.153809
-29736,2.154297
-30705,2.154785
-30410,2.155273
-30410,2.155762
-31000,2.156250
-30358,2.156738
-30637,2.157227
-30569,2.157715
-30350,2.158203
-30450,2.158691
-30781,2.159180
-29947,2.159668
-30290,2.160156
-30202,2.160645
-29397,2.161133
-30099,2.161621
-29106,2.162109
-28870,2.162598
-29165,2.163086
-27953,2.163574
-28113,2.164062
-27714,2.164551
-26832,2.165039
-26916,2.165527
-26374,2.166016
-25556,2.166504
-25640,2.166992
-24822,2.167480
-23997,2.167969
-24065,2.168457
-22756,2.168945
-22338,2.169434
-21971,2.169922
-20551,2.170410
-20607,2.170898
-19594,2.171387
-18509,2.171875
-18286,2.172363
-17217,2.172852
-16312,2.173340
-15829,2.173828
-14696,2.174316
-13859,2.174805
-13512,2.175293
-11992,2.175781
-11625,2.176270
-10716,2.176758
-9408,2.177246
-9161,2.177734
-7797,2.178223
-6872,2.178711
-6345,2.179199
-4989,2.179688
-4208,2.180176
-3406,2.180664
-2118,2.181152
-1328,2.181641
-0483,2.182129
00849,2.182617
01480,2.183105
02525,2.183594
03681,2.184082
04287,2.184570
05583,2.185059
06365,2.185547
07207,2.186035
08363,2.186523
09073,2.187012
09815,2.187500
10995,2.187988
11645,2.188477
12631,2.188965
13604,2.189453
14238,2.189941
15239,2.190430
16152,2.190918
16667,2.191406
17827,2.191895
18561,2.192383
19171,2.192871
20256,2.193359
20695,2.193848
21377,2.194336
22286,2.194824
22673,2.195312
23199,2.195801
24053,2.196289
24212,2.196777
24930,2.197266
25456,2.197754
25799,2.198242
26537,2.198730
26988,2.199219
27287,2.199707
27945,2.200195
28053,2.200684
28404,2.201172
29062,2.201660
29062,2.202148
29544,2.202637
30011,2.203125
29995,2.203613
30322,2.204102
30681,2.204590
30565,2.205078
30916,2.205566
30956,2.206055
30856,2.206543
31024,2.207031
30904,2.207520
30828,2.208008
31096,2.208496
30589,2.208984
30737,2.209473
30553,2.209961
30059,2.210449
30210,2.210938
30047,2.211426
29492,2.211914
29465,2.212402
29153,2.212891
28575,2.213379
28591,2.213867
27897,2.214355
27570,2.214844
27506,2.215332
26477,2.215820
26513,2.216309
25855,2.216797
24934,2.217285
24790,2.217773
23949,2.218262
23255,2.218750
22944,2.219238
21955,2.219727
21205,2.220215
20918,2.220703
19674,2.221191
19143,2.221680
18605,2.222168
17337,2.222656
17081,2.223145
15957,2.223633
15015,2.224121
14776,2.224609
13356,2.225098
12662,2.225586
12016,2.226074
10644,2.226562
10014,2.227051
09201,2.227539
07897,2.228027
07518,2.228516
06433,2.229004
05197,2.229492
04993,2.229980
03362,2.230469
02552,2.230957
02126,2.231445
00387,2.231934
00092,2.232422
-0977,2.232910
-2325,2.233398
-2724,2.233887
-3888,2.234375
-5093,2.234863
-5556,2.235352
-6720,2.235840
-7781,2.236328
-8212,2.236816
-9735,2.237305
-10190,2.237793
-11123,2.238281
-12563,2.238770
-12710,2.239258
-13879,2.239746
-14896,2.240234
-15183,2.240723
-16499,2.241211
-17169,2.241699
-17608,2.242188
-18740,2.242676
-19243,2.243164
-19785,2.243652
-21038,2.244141
-21125,2.244629
-21931,2.245117
-23111,2.245605
-23000,2.246094
-24232,2.246582
-24766,2.247070
-24770,2.247559
-25967,2.248047
-26122,2.248535
-26521,2.249023
-27263,2.249512
-27363,2.250000
-27865,2.250488
-28444,2.250977
-28416,2.251465
-29034,2.251953
-29469,2.252441
-29205,2.252930
-30083,2.253418
-30099,2.253906
-29975,2.254395
-30757,2.254883
-30402,2.255371
-30876,2.255859
-30932,2.256348
-30797,2.256836
-31032,2.257324
-30992,2.257812
-30601,2.258301
-30856,2.258789
-30769,2.259277
-30190,2.259766
-30537,2.260254
-29963,2.260742
-29843,2.261230
-29859,2.261719
-29006,2.262207
-29157,2.262695
-28791,2.263184
-28128,2.263672
-28160,2.264160
-27562,2.264648
-27211,2.265137
-26860,2.265625
-26326,2.266113
-25744,2.266602
-25440,2.267090
-24587,2.267578
-24180,2.268066
-23718,2.268555
-22729,2.269043
-22409,2.269531
-21404,2.270020
-20714,2.270508
-20176,2.270996
-19024,2.271484
-18501,2.271973
-17680,2.272461
-16866,2.272949
-15925,2.273438
-15398,2.273926
-14361,2.274414
-13608,2.274902
-13045,2.275391
-11869,2.275879
-11382,2.276367
-10377,2.276855
-9480,2.277344
-8818,2.277832
-7701,2.278320
-6927,2.278809
-6006,2.279297
-4965,2.279785
-3968,2.280273
-3055,2.280762
-1982,2.281250
-1033,2.281738
-0283,2.282227
01001,2.282715
01719,2.283203
02648,2.283691
03833,2.284180
04535,2.284668
05548,2.285156
06377,2.285645
07398,2.286133
08152,2.286621
09153,2.287109
09799,2.287598
10872,2.288086
11594,2.288574
12272,2.289062
13556,2.289551
14022,2.290039
15007,2.290527
15973,2.291016
16475,2.291504
17600,2.291992
18342,2.292480
19035,2.292969
19881,2.293457
20683,2.293945
21181,2.294434
22122,2.294922
22569,2.295410
23203,2.295898
24216,2.296387
24316,2.296875
25217,2.297363
25783,2.297852
25979,2.298340
26932,2.298828
27076,2.299316
27530,2.299805
28240,2.300293
28495,2.300781
28806,2.301270
29469,2.301758
29472,2.302246
29911,2.302734
30314,2.303223
30059,2.303711
30801,2.304199
30673,2.304688
30585,2.305176
31175,2.305664
30848,2.306152
30645,2.306641
31215,2.307129
30765,2.307617
30980,2.308105
31072,2.308594
30529,2.309082
30856,2.309570
30609,2.310059
30031,2.310547
30561,2.311035
29700,2.311523
29580,2.312012
29732,2.312500
28767,2.312988
28854,2.313477
28563,2.313965
27618,2.314453
27666,2.314941
27084,2.315430
26134,2.315918
26366,2.316406
25377,2.316895
24627,2.317383
24735,2.317871
23359,2.318359
23143,2.318848
22709,2.319336
21424,2.319824
21412,2.320312
20591,2.320801
19498,2.321289
19442,2.321777
18274,2.322266
17372,2.322754
17205,2.323242
15825,2.323730
15199,2.324219
14776,2.324707
13197,2.325195
12870,2.325684
12016,2.326172
10557,2.326660
10421,2.327148
09017,2.327637
07909,2.328125
07558,2.328613
06082,2.329102
05137,2.329590
04682,2.330078
03011,2.330566
02552,2.331055
01783,2.331543
00108,2.332031
00016,2.332520
-1276,2.333008
-2469,2.333496
-2692,2.333984
-4188,2.334473
-5025,2.334961
-5579,2.335449
-6959,2.335938
-7717,2.336426
-8299,2.336914
-9719,2.337402
-10238,2.337891
-11095,2.338379
-12503,2.338867
-12607,2.339355
-14002,2.339844
-14956,2.340332
-15255,2.340820
-16710,2.341309
-17372,2.341797
-17911,2.342285
-19087,2.342773
-19694,2.343262
-20240,2.343750
-21444,2.344238
-21684,2.344727
-22330,2.345215
-23462,2.345703
-23303,2.346191
-24380,2.346680
-24866,2.347168
-24994,2.347656
-26015,2.348145
-26286,2.348633
-26517,2.349121
-27371,2.349609
-27626,2.350098
-27817,2.350586
-28775,2.351074
-28591,2.351562
-29014,2.352051
-29764,2.352539
-29269,2.353027
-30095,2.353516
-30242,2.354004
-29995,2.354492
-30649,2.354980
-30553,2.355469
-30390,2.355957
-30908,2.356445
-30713,2.356934
-30406,2.357422
-30649,2.357910
-30346,2.358398
-30446,2.358887
-30785,2.359375
-29740,2.359863
-30378,2.360352
-30051,2.360840
-29345,2.361328
-29819,2.361816
-29122,2.362305
-28727,2.362793
-29022,2.363281
-28136,2.363770
-27594,2.364258
-27953,2.364746
-26525,2.365234
-26541,2.365723
-26402,2.366211
-24882,2.366699
-25409,2.367188
-24388,2.367676
-23414,2.368164
-23606,2.368652
-22362,2.369141
-21684,2.369629
-21739,2.370117
-20336,2.370605
-19889,2.371094
-19769,2.371582
-17991,2.372070
-18082,2.372559
-17364,2.373047
-15677,2.373535
-16060,2.374023
-14417,2.374512
-13556,2.375000
-13468,2.375488
-11645,2.375977
-11035,2.376465
-10612,2.376953
-8842,2.377441
-8610,2.377930
-7817,2.378418
-5938,2.378906
-6174,2.379395
-4702,2.379883
-3362,2.380371
-3530,2.380859
-1456,2.381348
-1013,2.381836
-0451,2.382324
01464,2.382812
01623,2.383301
02604,2.383789
04275,2.384277
04371,2.384766
05611,2.385254
07123,2.385742
06904,2.386230
08762,2.386719
09588,2.387207
09715,2.387695
11793,2.388184
11713,2.388672
12742,2.389160
14170,2.389648
14150,2.390137
15438,2.390625
16507,2.391113
16559,2.391602
17911,2.392090
18800,2.392578
18788,2.393066
20623,2.393555
20647,2.394043
21301,2.394531
22856,2.395020
22398,2.395508
23789,2.395996
24467,2.396484
24372,2.396973
25672,2.397461
25951,2.397949
26182,2.398438
27207,2.398926
27331,2.399414
27582,2.399902
28499,2.400391
28113,2.400879
28882,2.401367
29441,2.401855
28751,2.402344
30139,2.402832
29788,2.403320
29919,2.403809
30637,2.404297
30330,2.404785
30593,2.405273
30769,2.405762
30713,2.406250
30832,2.406738
31032,2.407227
30625,2.407715
31179,2.408203
30721,2.408691
30378,2.409180
31239,2.409668
30019,2.410156
30354,2.410645
30242,2.411133
29520,2.411621
29656,2.412109
29245,2.412598
28810,2.413086
28639,2.413574
28168,2.414062
27578,2.414551
27746,2.415039
26513,2.415527
26366,2.416016
26290,2.416504
24723,2.416992
25185,2.417480
24124,2.417969
