Amplitude (LSB) - Signal,Time (us)
-0016,3.209961
-0032,3.210938
00108,3.211914
-0028,3.212891
-0012,3.213867
-0008,3.214844
00052,3.215820
00068,3.216797
00036,3.217773
-0040,3.218750
00020,3.219727
-0016,3.220703
-0036,3.221680
00008,3.222656
00068,3.223633
-0227,3.224609
00004,3.225586
-0108,3.226562
-0132,3.227539
-0004,3.228516
-0028,3.229492
00008,3.230469
00016,3.231445
00371,3.232422
-0036,3.233398
00032,3.234375
-0020,3.235352
-0024,3.236328
-0036,3.237305
-0036,3.238281
00016,3.239258
00219,3.240234
00036,3.241211
00108,3.242188
-0068,3.243164
00012,3.244141
-0020,3.245117
-0008,3.246094
00020,3.247070
-0092,3.248047
-0020,3.249023
-0024,3.250000
00211,3.250977
00004,3.251953
00052,3.252930
00008,3.253906
-0036,3.254883
-0076,3.255859
-0020,3.256836
-0060,3.257812
-0100,3.258789
00036,3.259766
-0036,3.260742
00008,3.261719
00028,3.262695
-0371,3.263672
-0028,3.264648
-0080,3.265625
00084,3.266602
-0020,3.267578
-0048,3.268555
00008,3.269531
00048,3.270508
-0219,3.271484
00012,3.272461
-0116,3.273438
00012,3.274414
00036,3.275391
00028,3.276367
-0008,3.277344
00060,3.278320
00215,3.279297
-0004,3.280273
00056,3.281250
-0076,3.282227
00024,3.283203
-0024,3.284180
00036,3.285156
-0036,3.286133
-0231,3.287109
00028,3.288086
-0080,3.289062
00148,3.290039
-0036,3.291016
-0056,3.291992
00000,3.292969
00020,3.293945
-0068,3.294922
-0020,3.295898
-0012,3.296875
-0120,3.297852
-0020,3.298828
00036,3.299805
00036,3.300781
00016,3.301758
00195,3.302734
00004,3.303711
00008,3.304688
-0044,3.305664
00036,3.306641
-0012,3.307617
00044,3.308594
-0012,3.309570
00040,3.310547
00004,3.311523
-0036,3.312500
-0156,3.313477
00020,3.314453
00076,3.315430
-0008,3.316406
00004,3.317383
-0259,3.318359
00012,3.319336
00136,3.320312
00024,3.321289
00004,3.322266
00044,3.323242
-0044,3.324219
00036,3.325195
-0219,3.326172
-0028,3.327148
-0108,3.328125
-0084,3.329102
-0028,3.330078
00004,3.331055
-0008,3.332031
-0020,3.333008
-0072,3.333984
-0004,3.334961
00060,3.335938
-0132,3.336914
00016,3.337891
-0012,3.338867
00020,3.339844
00056,3.340820
-0060,3.341797
-0020,3.342773
-0108,3.343750
00084,3.344727
-0036,3.345703
00020,3.346680
00008,3.347656
-0028,3.348633
00076,3.349609
00036,3.350586
-0024,3.351562
-0128,3.352539
-0016,3.353516
-0004,3.354492
00020,3.355469
00060,3.356445
00052,3.357422
00036,3.358398
-0084,3.359375
-0036,3.360352
-0004,3.361328
00028,3.362305
00028,3.363281
00004,3.364258
00048,3.365234
-0012,3.366211
00148,3.367188
00068,3.368164
-0020,3.369141
00068,3.370117
00000,3.371094
00052,3.372070
00219,3.373047
00052,3.374023
-0020,3.375000
-0132,3.375977
00004,3.376953
00052,3.377930
-0028,3.378906
00044,3.379883
00231,3.380859
00020,3.381836
-0084,3.382812
00084,3.383789
00028,3.384766
00024,3.385742
-0036,3.386719
00036,3.387695
00211,3.388672
00024,3.389648
-0108,3.390625
00060,3.391602
-0012,3.392578
-0028,3.393555
00000,3.394531
00048,3.395508
-0371,3.396484
00012,3.397461
-0052,3.398438
-0032,3.399414
00020,3.400391
-0004,3.401367
-0020,3.402344
00016,3.403320
00064,3.404297
00016,3.405273
-0088,3.406250
00076,3.407227
00020,3.408203
-0016,3.409180
-0020,3.410156
00012,3.411133
00048,3.412109
00016,3.413086
00020,3.414062
-0020,3.415039
00028,3.416016
00044,3.416992
00020,3.417969
-0012,3.418945
00195,3.419922
-0004,3.420898
-0036,3.421875
00140,3.422852
-0028,3.423828
00028,3.424805
00028,3.425781
00020,3.426758
-0092,3.427734
-0004,3.428711
-0136,3.429688
00076,3.430664
-0060,3.431641
-0048,3.432617
-0020,3.433594
-0016,3.434570
00363,3.435547
00020,3.436523
-0132,3.437500
-0084,3.438477
00004,3.439453
00024,3.440430
00000,3.441406
00036,3.442383
-0076,3.443359
-0012,3.444336
-0052,3.445312
00068,3.446289
-0036,3.447266
-0004,3.448242
00052,3.449219
-0036,3.450195
-0395,3.451172
-0012,3.452148
00024,3.453125
00148,3.454102
-0016,3.455078
-0024,3.456055
-0020,3.457031
-0016,3.458008
-0251,3.458984
00012,3.459961
-0064,3.460938
-0060,3.461914
-0044,3.462891
-0004,3.463867
00020,3.464844
-0004,3.465820
-0116,3.466797
-0004,3.467773
00104,3.468750
-0048,3.469727
-0024,3.470703
-0056,3.471680
-0020,3.472656
00024,3.473633
00084,3.474609
00036,3.475586
-0032,3.476562
-0024,3.477539
00024,3.478516
-0036,3.479492
00020,3.480469
00036,3.481445
00195,3.482422
-0036,3.483398
-0048,3.484375
-0044,3.485352
00044,3.486328
00028,3.487305
00020,3.488281
-0004,3.489258
-0219,3.490234
-0020,3.491211
00088,3.492188
-0076,3.493164
00020,3.494141
00036,3.495117
-0008,3.496094
00060,3.497070
-0096,3.498047
00024,3.499023
-0100,3.500000
-0096,3.500977
00004,3.501953
-0048,3.502930
00008,3.503906
00044,3.504883
00052,3.505859
00028,3.506836
-0148,3.507812
00171,3.508789
00004,3.509766
-0028,3.510742
00000,3.511719
00004,3.512695
-0207,3.513672
-0004,3.514648
-0080,3.515625
-0012,3.516602
00024,3.517578
-0044,3.518555
-0008,3.519531
00052,3.520508
-0379,3.521484
00004,3.522461
-0088,3.523438
00132,3.524414
-0004,3.525391
-0036,3.526367
-0008,3.527344
00036,3.528320
-0387,3.529297
00004,3.530273
-0044,3.531250
-0020,3.532227
00028,3.533203
-0004,3.534180
-0020,3.535156
00044,3.536133
-0084,3.537109
00016,3.538086
-0187,3.539062
-0076,3.540039
-0020,3.541016
00004,3.541992
00008,3.542969
-0020,3.543945
-0084,3.544922
00024,3.545898
-0088,3.546875
00112,3.547852
-0016,3.548828
00028,3.549805
-0028,3.550781
00012,3.551758
00215,3.552734
-0016,3.553711
-0012,3.554688
-0036,3.555664
00016,3.556641
00016,3.557617
00008,3.558594
00036,3.559570
00375,3.560547
-0004,3.561523
00171,3.562500
00148,3.563477
-0088,3.564453
-0020,3.565430
00028,3.566406
00048,3.567383
-0375,3.568359
00060,3.569336
00040,3.570312
00148,3.571289
-0004,3.572266
-0024,3.573242
00000,3.574219
-0004,3.575195
00207,3.576172
00004,3.577148
-0024,3.578125
-0012,3.579102
-0004,3.580078
00020,3.581055
-0072,3.582031
00020,3.583008
-0227,3.583984
-0024,3.584961
00068,3.585938
00132,3.586914
00028,3.587891
00076,3.588867
-0020,3.589844
00004,3.590820
-0219,3.591797
00020,3.592773
-0056,3.593750
00056,3.594727
00016,3.595703
00044,3.596680
-0008,3.597656
-0016,3.598633
-0211,3.599609
00004,3.600586
00112,3.601562
00028,3.602539
-0024,3.603516
00028,3.604492
-0028,3.605469
00004,3.606445
00343,3.607422
-0012,3.608398
-0124,3.609375
-0175,3.610352
-0044,3.611328
00024,3.612305
00020,3.613281
00016,3.614258
-0231,3.615234
00016,3.616211
-0183,3.617188
-0112,3.618164
-0044,3.619141
-0024,3.620117
-0028,3.621094
-0004,3.622070
00355,3.623047
00052,3.624023
-0084,3.625000
00052,3.625977
00004,3.626953
-0024,3.627930
00044,3.628906
00020,3.629883
00363,3.630859
-0012,3.631836
-0004,3.632812
00060,3.633789
-0004,3.634766
-0012,3.635742
00020,3.636719
00076,3.637695
-0068,3.638672
-0044,3.639648
-0032,3.640625
00219,3.641602
-0012,3.642578
00056,3.643555
00020,3.644531
00036,3.645508
-0251,3.646484
00036,3.647461
00096,3.648438
-0140,3.649414
-0024,3.650391
-0024,3.651367
-0008,3.652344
00052,3.653320
00339,3.654297
00028,3.655273
-0028,3.656250
00068,3.657227
-0036,3.658203
-0024,3.659180
-0020,3.660156
-0036,3.661133
00363,3.662109
00020,3.663086
00052,3.664062
-0020,3.665039
00036,3.666016
-0016,3.666992
-0028,3.667969
00004,3.668945
-0371,3.669922
00016,3.670898
00052,3.671875
-0068,3.672852
00048,3.673828
-0020,3.674805
00044,3.675781
00028,3.676758
00072,3.677734
-0036,3.678711
-0203,3.679688
00164,3.680664
-0012,3.681641
00020,3.682617
00036,3.683594
-0016,3.684570
00052,3.685547
00024,3.686523
-0148,3.687500
-0132,3.688477
-0012,3.689453
00036,3.690430
00028,3.691406
-0004,3.692383
-0235,3.693359
00052,3.694336
-0203,3.695312
-0076,3.696289
-0036,3.697266
00016,3.698242
00036,3.699219
00012,3.700195
00183,3.701172
00028,3.702148
00132,3.703125
00148,3.704102
-0036,3.705078
-0004,3.706055
00036,3.707031
00028,3.708008
-0219,3.708984
-0012,3.709961
00036,3.710938
00020,3.711914
-0004,3.712891
00020,3.713867
00000,3.714844
00036,3.715820
00371,3.716797
-0036,3.717773
-0120,3.718750
00211,3.719727
-0004,3.720703
-0012,3.721680
-0036,3.722656
00016,3.723633
-0044,3.724609
-0036,3.725586
00032,3.726562
-0092,3.727539
00012,3.728516
00036,3.729492
00028,3.730469
00036,3.731445
00231,3.732422
-0012,3.733398
-0084,3.734375
-0036,3.735352
-0028,3.736328
00036,3.737305
00028,3.738281
-0004,3.739258
-0064,3.740234
00024,3.741211
-0080,3.742188
-0148,3.743164
00052,3.744141
-0024,3.745117
00000,3.746094
00016,3.747070
00048,3.748047
-0016,3.749023
00092,3.750000
-0004,3.750977
-0004,3.751953
-0016,3.752930
-0028,3.753906
-0036,3.754883
00068,3.755859
00004,3.756836
-0004,3.757812
-0048,3.758789
-0004,3.759766
00012,3.760742
-0044,3.761719
-0020,3.762695
-0355,3.763672
00004,3.764648
-0012,3.765625
-0040,3.766602
-0036,3.767578
-0020,3.768555
00020,3.769531
00036,3.770508
00084,3.771484
-0004,3.772461
-0076,3.773438
00060,3.774414
00020,3.775391
-0036,3.776367
-0020,3.777344
00024,3.778320
-0092,3.779297
00036,3.780273
-0028,3.781250
00092,3.782227
-0004,3.783203
-0004,3.784180
-0028,3.785156
00004,3.786133
00076,3.787109
00024,3.788086
00156,3.789062
00156,3.790039
-0052,3.791016
-0004,3.791992
00000,3.792969
-0036,3.793945
-0383,3.794922
00004,3.795898
-0132,3.796875
00148,3.797852
-0044,3.798828
00036,3.799805
00008,3.800781
00020,3.801758
-0227,3.802734
00004,3.803711
-0044,3.804688
-0120,3.805664
-0004,3.806641
00004,3.807617
-0008,3.808594
00056,3.809570
-0227,3.810547
00004,3.811523
00088,3.812500
-0004,3.813477
00004,3.814453
00004,3.815430
00020,3.816406
00048,3.817383
-0092,3.818359
00016,3.819336
00092,3.820312
-0040,3.821289
-0004,3.822266
-0036,3.823242
00044,3.824219
00020,3.825195
-0395,3.826172
-0004,3.827148
00088,3.828125
00076,3.829102
-0004,3.830078
-0036,3.831055
-0008,3.832031
-0004,3.833008
-0379,3.833984
-0004,3.834961
00068,3.835938
00020,3.836914
-0024,3.837891
00004,3.838867
-0008,3.839844
-0020,3.840820
-0371,3.841797
-0028,3.842773
00012,3.843750
-0004,3.844727
00016,3.845703
-0052,3.846680
00044,3.847656
-0004,3.848633
-0383,3.849609
-0004,3.850586
-0024,3.851562
00020,3.852539
00004,3.853516
00056,3.854492
-0044,3.855469
-0012,3.856445
00052,3.857422
-0004,3.858398
00036,3.859375
00056,3.860352
-0004,3.861328
00016,3.862305
00036,3.863281
-0016,3.864258
00052,3.865234
00016,3.866211
-0040,3.867188
00124,3.868164
00048,3.869141
-0004,3.870117
-0028,3.871094
00036,3.872070
-0399,3.873047
00020,3.874023
00132,3.875000
00040,3.875977
00036,3.876953
00036,3.877930
00000,3.878906
00020,3.879883
-0052,3.880859
00028,3.881836
00104,3.882812
00140,3.883789
00024,3.884766
00036,3.885742
-0008,3.886719
-0004,3.887695
-0219,3.888672
00016,3.889648
-0060,3.890625
00040,3.891602
00036,3.892578
-0052,3.893555
00044,3.894531
00020,3.895508
00355,3.896484
00024,3.897461
-0112,3.898438
-0108,3.899414
-0020,3.900391
-0004,3.901367
00036,3.902344
-0020,3.903320
-0387,3.904297
00004,3.905273
00072,3.906250
00036,3.907227
-0012,3.908203
00028,3.909180
00008,3.910156
00044,3.911133
-0375,3.912109
00020,3.913086
00012,3.914062
00096,3.915039
00044,3.916016
-0020,3.916992
-0028,3.917969
00020,3.918945
-0092,3.919922
-0012,3.920898
-0056,3.921875
00084,3.922852
00020,3.923828
00024,3.924805
-0008,3.925781
-0004,3.926758
00084,3.927734
00044,3.928711
-0024,3.929688
00068,3.930664
-0024,3.931641
-0004,3.932617
-0020,3.933594
-0012,3.934570
00072,3.935547
-0036,3.936523
-0108,3.937500
00044,3.938477
00020,3.939453
00036,3.940430
00008,3.941406
-0056,3.942383
00375,3.943359
00044,3.944336
00092,3.945312
-0044,3.946289
-0024,3.947266
-0004,3.948242
-0028,3.949219
-0004,3.950195
00219,3.951172
00024,3.952148
-0096,3.953125
-0096,3.954102
00004,3.955078
00036,3.956055
-0008,3.957031
-0016,3.958008
00375,3.958984
00004,3.959961
-0068,3.960938
-0044,3.961914
00004,3.962891
00004,3.963867
00008,3.964844
00016,3.965820
-0259,3.966797
00024,3.967773
-0179,3.968750
00140,3.969727
-0024,3.970703
-0004,3.971680
-0036,3.972656
00044,3.973633
00195,3.974609
-0004,3.975586
-0092,3.976562
00124,3.977539
-0004,3.978516
00044,3.979492
00020,3.980469
-0028,3.981445
00072,3.982422
00024,3.983398
-0064,3.984375
-0060,3.985352
00012,3.986328
-0052,3.987305
-0036,3.988281
-0048,3.989258
00363,3.990234
-0004,3.991211
-0044,3.992188
00092,3.993164
-0012,3.994141
-0036,3.995117
-0020,3.996094
00036,3.997070
00347,3.998047
00020,3.999023
-0016,4.000000
00132,4.000977
-0028,4.001953
00004,4.002930
-0020,4.003906
-0004,4.004883
00371,4.005859
-0004,4.006836
-0004,4.007812
-0132,4.008789
00004,4.009766
00004,4.010742
-0020,4.011719
00016,4.012695
-0084,4.013672
00004,4.014648
-0040,4.015625
00068,4.016602
-0012,4.017578
00044,4.018555
-0028,4.019531
-0028,4.020508
-0076,4.021484
00020,4.022461
-0100,4.023438
-0040,4.024414
00016,4.025391
-0004,4.026367
00044,4.027344
00036,4.028320
-0371,4.029297
00004,4.030273
-0024,4.031250
-0024,4.032227
-0020,4.033203
00016,4.034180
00020,4.035156
00004,4.036133
-0092,4.037109
00004,4.038086
-0016,4.039062
00012,4.040039
-0012,4.041016
00012,4.041992
-0008,4.042969
-0016,4.043945
-0108,4.044922
-0036,4.045898
-0044,4.046875
00040,4.047852
-0028,4.048828
00048,4.049805
00000,4.050781
00028,4.051758
-0239,4.052734
-0036,4.053711
00020,4.054688
00140,4.055664
00012,4.056641
-0028,4.057617
00008,4.058594
00016,4.059570
00227,4.060547
-0012,4.061523
-0128,4.062500
-0112,4.063477
00048,4.064453
00016,4.065430
-0008,4.066406
00068,4.067383
-0072,4.068359
00020,4.069336
00044,4.070312
-0060,4.071289
-0004,4.072266
00060,4.073242
-0036,4.074219
-0028,4.075195
-0231,4.076172
-0016,4.077148
00028,4.078125
00060,4.079102
00068,4.080078
00048,4.081055
-0020,4.082031
-0020,4.083008
00239,4.083984
00088,4.084961
00112,4.085938
00092,4.086914
00004,4.087891
00004,4.088867
00008,4.089844
-0016,4.090820
-0387,4.091797
00016,4.092773
-0140,4.093750
-0048,4.094727
-0016,4.095703
00012,4.096680
00020,4.097656
00036,4.098633
-0243,4.099609
-0024,4.100586
-0148,4.101562
00040,4.102539
-0016,4.103516
00036,4.104492
-0008,4.105469
00004,4.106445
-0387,4.107422
00004,4.108398
-0084,4.109375
-0048,4.110352
-0024,4.111328
00044,4.112305
00008,4.113281
00004,4.114258
-0355,4.115234
00028,4.116211
-0096,4.117188
00112,4.118164
00020,4.119141
00024,4.120117
-0036,4.121094
-0028,4.122070
00052,4.123047
00004,4.124023
-0012,4.125000
-0056,4.125977
-0036,4.126953
00028,4.127930
00028,4.128906
-0012,4.129883
-0239,4.130859
00044,4.131836
00040,4.132812
-0092,4.133789
00024,4.134766
00024,4.135742
00028,4.136719
00052,4.137695
00215,4.138672
-0004,4.139648
-0100,4.140625
-0044,4.141602
00036,4.142578
-0020,4.143555
-0052,4.144531
00024,4.145508
-0072,4.146484
00052,4.147461
-0052,4.148438
00219,4.149414
-0036,4.150391
00004,4.151367
-0036,4.152344
00024,4.153320
00076,4.154297
-0004,4.155273
00024,4.156250
-0092,4.157227
-0028,4.158203
00044,4.159180
00028,4.160156
00036,4.161133
-0084,4.162109
00052,4.163086
-0056,4.164062
00187,4.165039
-0016,4.166016
00052,4.166992
-0028,4.167969
00004,4.168945
00203,4.169922
-0004,4.170898
-0004,4.171875
-0020,4.172852
00028,4.173828
00052,4.174805
-0028,4.175781
00012,4.176758
00048,4.177734
00004,4.178711
00076,4.179688
-0004,4.180664
-0028,4.181641
00004,4.182617
-0044,4.183594
00048,4.184570
00072,4.185547
-0004,4.186523
-0072,4.187500
-0092,4.188477
-0004,4.189453
00036,4.190430
00036,4.191406
-0012,4.192383
-0231,4.193359
00004,4.194336
00056,4.195312
00040,4.196289
00036,4.197266
00012,4.198242
-0008,4.199219
-0016,4.200195
-0235,4.201172
00012,4.202148
00040,4.203125
-0096,4.204102
00020,4.205078
00068,4.206055
-0028,4.207031
00052,4.208008
00064,4.208984
00004,4.209961
-0132,4.210938
00012,4.211914
-0004,4.212891
00048,4.213867
-0008,4.214844
00068,4.215820
-0064,4.216797
-0012,4.217773
-0068,4.218750
-0032,4.219727
00036,4.220703
-0036,4.221680
00028,4.222656
-0044,4.223633
00072,4.224609
00004,4.225586
00060,4.226562
00036,4.227539
00016,4.228516
00036,4.229492
00028,4.230469
-0024,4.231445
-0387,4.232422
-0036,4.233398
-0048,4.234375
-0012,4.235352
-0048,4.236328
-0012,4.237305
00028,4.238281
-0044,4.239258
00060,4.240234
-0036,4.241211
-0016,4.242188
-0108,4.243164
-0028,4.244141
00048,4.245117
-0028,4.246094
-0004,4.247070
-0092,4.248047
-0004,4.249023
-0020,4.250000
00004,4.250977
00004,4.251953
00044,4.252930
-0008,4.253906
00016,4.254883
-0100,4.255859
00024,4.256836
-0120,4.257812
00004,4.258789
-0048,4.259766
00048,4.260742
00008,4.261719
00004,4.262695
-0092,4.263672
-0024,4.264648
00148,4.265625
00104,4.266602
-0024,4.267578
00020,4.268555
00000,4.269531
00036,4.270508
00215,4.271484
00004,4.272461
-0036,4.273438
00108,4.274414
00012,4.275391
00016,4.276367
-0008,4.277344
00036,4.278320
00187,4.279297
-0028,4.280273
00016,4.281250
00179,4.282227
-0020,4.283203
-0060,4.284180
00000,4.285156
-0012,4.286133
-0387,4.287109
00024,4.288086
-0084,4.289062
00108,4.290039
-0004,4.291016
-0068,4.291992
-0008,4.292969
00016,4.293945
-0211,4.294922
00024,4.295898
-0036,4.296875
-0092,4.297852
-0004,4.298828
00036,4.299805
00028,4.300781
00028,4.301758
-0084,4.302734
00004,4.303711
00108,4.304688
-0028,4.305664
00020,4.306641
-0012,4.307617
-0036,4.308594
00024,4.309570
-0068,4.310547
00004,4.311523
-0128,4.312500
-0076,4.313477
00028,4.314453
00052,4.315430
-0008,4.316406
-0016,4.317383
00052,4.318359
00024,4.319336
00012,4.320312
-0076,4.321289
00036,4.322266
00020,4.323242
-0052,4.324219
00036,4.325195
00060,4.326172
00020,4.327148
-0052,4.328125
00068,4.329102
-0020,4.330078
-0028,4.331055
-0008,4.332031
00068,4.333008
00072,4.333984
00016,4.334961
00012,4.335938
00020,4.336914
00012,4.337891
-0004,4.338867
00020,4.339844
00036,4.340820
00044,4.341797
00016,4.342773
-0179,4.343750
-0048,4.344727
-0024,4.345703
00024,4.346680
00020,4.347656
00016,4.348633
-0092,4.349609
00044,4.350586
00028,4.351562
-0020,4.352539
-0004,4.353516
00004,4.354492
00028,4.355469
00068,4.356445
00060,4.357422
-0020,4.358398
00191,4.359375
-0092,4.360352
00028,4.361328
00028,4.362305
-0008,4.363281
-0012,4.364258
-0092,4.365234
00016,4.366211
-0008,4.367188
-0124,4.368164
-0044,4.369141
00036,4.370117
00000,4.371094
00028,4.372070
00355,4.373047
00016,4.374023
-0219,4.375000
00096,4.375977
-0004,4.376953
00052,4.377930
-0008,4.378906
-0028,4.379883
00076,4.380859
-0036,4.381836
00060,4.382812
-0084,4.383789
00044,4.384766
00068,4.385742
00020,4.386719
00028,4.387695
-0084,4.388672
-0004,4.389648
00008,4.390625
00132,4.391602
00028,4.392578
00012,4.393555
-0028,4.394531
00004,4.395508
00040,4.396484
-0012,4.397461
00140,4.398438
00012,4.399414
-0036,4.400391
-0036,4.401367
00020,4.402344
00024,4.403320
-0387,4.404297
00012,4.405273
00124,4.406250
00004,4.407227
-0016,4.408203
00036,4.409180
00028,4.410156
00020,4.411133
-0403,4.412109
00012,4.413086
-0136,4.414062
-0012,4.415039
00012,4.416016
00028,4.416992
-0020,4.417969
-0028,4.418945
-0239,4.419922
00024,4.420898
00056,4.421875
00203,4.422852
-0036,4.423828
-0056,4.424805
-0036,4.425781
-0016,4.426758
00211,4.427734
00052,4.428711
-0016,4.429688
-0004,4.430664
00012,4.431641
-0024,4.432617
-0008,4.433594
-0004,4.434570
00072,4.435547
-0004,4.436523
00000,4.437500
00124,4.438477
00044,4.439453
00012,4.440430
-0020,4.441406
00012,4.442383
00187,4.443359
00004,4.444336
00000,4.445312
00164,4.446289
00004,4.447266
-0036,4.448242
00000,4.449219
00060,4.450195
-0084,4.451172
00004,4.452148
00116,4.453125
00044,4.454102
00012,4.455078
00052,4.456055
-0020,4.457031
-0036,4.458008
-0379,4.458984
-0012,4.459961
00016,4.460938
-0020,4.461914
00012,4.462891
00024,4.463867
00008,4.464844
-0004,4.465820
00084,4.466797
-0016,4.467773
-0084,4.468750
-0104,4.469727
00036,4.470703
00004,4.471680
-0008,4.472656
-0076,4.473633
-0108,4.474609
00012,4.475586
00060,4.476562
00004,4.477539
-0052,4.478516
00016,4.479492
-0008,4.480469
00036,4.481445
00211,4.482422
00004,4.483398
-0024,4.484375
00108,4.485352
-0012,4.486328
00036,4.487305
00008,4.488281
-0044,4.489258
00203,4.490234
00044,4.491211
00056,4.492188
-0164,4.493164
-0004,4.494141
-0068,4.495117
-0036,4.496094
00016,4.497070
00064,4.498047
00004,4.499023
00020,4.500000
00004,4.500977
00020,4.501953
00068,4.502930
-0060,4.503906
-0036,4.504883
00060,4.505859
00004,4.506836
-0243,4.507812
00076,4.508789
-0020,4.509766
00056,4.510742
-0008,4.511719
00020,4.512695
00251,4.513672
-0052,4.514648
-0012,4.515625
00004,4.516602
-0004,4.517578
-0028,4.518555
00008,4.519531
-0024,4.520508
-0403,4.521484
00048,4.522461
00048,4.523438
00076,4.524414
-0056,4.525391
-0028,4.526367
00020,4.527344
-0016,4.528320
-0395,4.529297
00004,4.530273
-0136,4.531250
-0004,4.532227
-0012,4.533203
-0044,4.534180
00028,4.535156
00016,4.536133
00052,4.537109
00024,4.538086
-0084,4.539062
00219,4.540039
00036,4.541016
-0036,4.541992
00008,4.542969
00048,4.543945
00203,4.544922
00004,4.545898
-0120,4.546875
-0048,4.547852
00024,4.548828
00024,4.549805
-0020,4.550781
-0052,4.551758
-0203,4.552734
00012,4.553711
00076,4.554688
00247,4.555664
-0044,4.556641
-0028,4.557617
00000,4.558594
00028,4.559570
00076,4.560547
-0036,4.561523
-0219,4.562500
-0040,4.563477
00004,4.564453
-0024,4.565430
00008,4.566406
00004,4.567383
-0235,4.568359
00004,4.569336
00088,4.570312
00036,4.571289
00036,4.572266
00004,4.573242
-0020,4.574219
-0048,4.575195
00355,4.576172
00044,4.577148
-0120,4.578125
00140,4.579102
00028,4.580078
00068,4.581055
-0020,4.582031
00024,4.583008
-0092,4.583984
00036,4.584961
00024,4.585938
-0124,4.586914
00020,4.587891
-0016,4.588867
-0008,4.589844
-0004,4.590820
00076,4.591797
00020,4.592773
-0096,4.593750
00120,4.594727
00024,4.595703
00028,4.596680
00008,4.597656
00004,4.598633
-0243,4.599609
-0016,4.600586
-0068,4.601562
00068,4.602539
-0028,4.603516
-0016,4.604492
-0036,4.605469
-0024,4.606445
-0076,4.607422
00020,4.608398
-0040,4.609375
00048,4.610352
00056,4.611328
00004,4.612305
-0028,4.613281
00020,4.614258
-0227,4.615234
-0004,4.616211
00024,4.617188
-0004,4.618164
00036,4.619141
-0016,4.620117
-0008,4.621094
-0004,4.622070
-0227,4.623047
00004,4.624023
-0072,4.625000
-0004,4.625977
00028,4.626953
00036,4.627930
-0036,4.628906
00056,4.629883
-0104,4.630859
00036,4.631836
-0136,4.632812
-0076,4.633789
-0024,4.634766
00036,4.635742
00036,4.636719
00024,4.637695
-0371,4.638672
-0044,4.639648
00112,4.640625
-0060,4.641602
-0004,4.642578
00020,4.643555
-0020,4.644531
-0044,4.645508
-0227,4.646484
00012,4.647461
-0156,4.648438
00164,4.649414
00056,4.650391
00036,4.651367
00020,4.652344
-0024,4.653320
-0072,4.654297
00004,4.655273
-0116,4.656250
-0084,4.657227
-0016,4.658203
-0036,4.659180
-0008,4.660156
00020,4.661133
00339,4.662109
00004,4.663086
00040,4.664062
-0024,4.665039
-0020,4.666016
-0004,4.666992
00028,4.667969
-0028,4.668945
-0211,4.669922
-0044,4.670898
00092,4.671875
00036,4.672852
00044,4.673828
00028,4.674805
00008,4.675781
00056,4.676758
00219,4.677734
-0020,4.678711
-0044,4.679688
-0024,4.680664
00048,4.681641
00036,4.682617
00028,4.683594
-0004,4.684570
-0092,4.685547
00036,4.686523
-0056,4.687500
00227,4.688477
00056,4.689453
-0004,4.690430
00000,4.691406
00036,4.692383
00076,4.693359
00036,4.694336
00084,4.695312
-0004,4.696289
-0016,4.697266
-0044,4.698242
00008,4.699219
-0036,4.700195
-0100,4.701172
00012,4.702148
00016,4.703125
00052,4.704102
00036,4.705078
00048,4.706055
00000,4.707031
-0036,4.708008
-0076,4.708984
-0024,4.709961
00060,4.710938
-0156,4.711914
00036,4.712891
00028,4.713867
00028,4.714844
00012,4.715820
-0239,4.716797
-0036,4.717773
-0132,4.718750
00112,4.719727
-0004,4.720703
-0016,4.721680
-0028,4.722656
00036,4.723633
-0104,4.724609
-0044,4.725586
-0136,4.726562
00140,4.727539
-0048,4.728516
-0036,4.729492
-0020,4.730469
00024,4.731445
-0239,4.732422
00004,4.733398
00072,4.734375
00068,4.735352
-0044,4.736328
-0036,4.737305
-0028,4.738281
-0036,4.739258
-0068,4.740234
-0024,4.741211
-0064,4.742188
-0020,4.743164
00020,4.744141
00036,4.745117
-0044,4.746094
00004,4.747070
00371,4.748047
00004,4.749023
00060,4.750000
00112,4.750977
-0012,4.751953
00004,4.752930
00028,4.753906
00056,4.754883
-0092,4.755859
00004,4.756836
-0227,4.757812
-0116,4.758789
00044,4.759766
-0004,4.760742
-0008,4.761719
-0004,4.762695
-0084,4.763672
00036,4.764648
-0048,4.765625
-0012,4.766602
00016,4.767578
-0028,4.768555
00036,4.769531
00012,4.770508
00371,4.771484
-0024,4.772461
00000,4.773438
00100,4.774414
-0004,4.775391
00028,4.776367
-0028,4.777344
00068,4.778320
-0387,4.779297
-0004,4.780273
00132,4.781250
00084,4.782227
00004,4.783203
-0020,4.784180
00008,4.785156
00036,4.786133
-0379,4.787109
00012,4.788086
-0156,4.789062
00048,4.790039
-0012,4.791016
00036,4.791992
00028,4.792969
00024,4.793945
00363,4.794922
-0020,4.795898
-0036,4.796875
00028,4.797852
-0004,4.798828
00024,4.799805
-0020,4.800781
00060,4.801758
00351,4.802734
-0004,4.803711
-0088,4.804688
00084,4.805664
00016,4.806641
-0004,4.807617
-0028,4.808594
-0028,4.809570
-0231,4.810547
00004,4.811523
00056,4.812500
00132,4.813477
00016,4.814453
00024,4.815430
-0028,4.816406
-0036,4.817383
